1,0.0,9.7
2,6.108652381980161,9.7
3,5.526875964648714,9.7
4,7.022872466358126,9.7
5,7.105983383119771,9.7
6,7.893648207883441,9.7
7,8.043691335278211,9.7
8,8.233401036581942,9.7
9,8.764588200232382,9.7
10,8.80253014049314,9.7
11,9.10606566257911,9.7
12,9.10606566257911,9.7
13,8.992239841796868,9.7
14,8.536936558667916,9.7
15,8.57487849892866,9.7
16,8.802530140493136,9.7
17,8.650762379450157,9.7
18,8.992239841796874,9.7
19,9.068123722318367,9.7
20,8.954297901536124,9.7
21,8.878414021014645,9.7
22,8.461052678146427,9.7
23,8.385168797624928,9.7
24,8.612820439189404,9.7
25,8.498994618407183,9.7
26,8.650762379450159,9.7
27,8.916355961275379,9.7
28,8.726646259971647,9.7
29,8.992239841796874,9.7
30,8.536936558667916,9.7
31,8.347226857364184,9.7
32,8.271342976842696,9.7
33,8.461052678146427,9.7
34,8.536936558667916,9.7
35,9.043978851243342,9.7
36,9.333717304143585,9.7
37,9.10606566257911,9.7
38,8.688704319710892,9.7
39,8.385168797624932,9.7
40,8.233401036581952,9.7
41,8.271342976842686,9.7
42,8.363035999139495,9.7
43,9.219891483361343,9.7
44,8.992239841796868,9.7
45,8.84047208075389,9.7
46,8.09832772925369,9.7
47,8.157517156060454,9.7
48,8.461052678146418,9.7
49,8.461052678146418,9.7
50,8.650762379450159,9.7
51,8.99223984179687,9.7
52,8.916355961275379,9.7
53,8.954297901536133,9.7
54,8.878414021014645,9.7
55,8.650762379450155,9.7
56,-5.754007853606878,9.7
57,8.726646259971647,9.7
58,8.802530140493142,9.7
59,8.954297901536124,9.7
60,8.954297901536124,9.7
61,9.068123722318356,9.7
62,8.157517156060454,9.7
63,8.498994618407167,9.7
64,8.688704319710904,9.7
65,8.423110737885672,9.7
66,8.57487849892865,9.7
67,9.068123722318365,9.7
68,9.10606566257911,9.7
69,9.162978572970234,9.7
70,8.347226857364184,9.7
71,8.347226857364184,9.7
72,8.11957521579971,9.7
73,8.385168797624917,9.7
74,8.764588200232396,9.7
75,8.954297901536128,9.7
76,9.257833423622097,9.7
77,9.068123722318356,9.7
78,8.612820439189427,9.7
79,8.081633275538959,9.7
80,8.233401036581942,9.7
81,8.30928491710344,9.7
82,8.80597940778959,9.7
83,-5.449127042516858,9.7
84,8.84047208075387,9.7
85,8.30928491710345,9.7
86,8.043691335278215,9.7
87,8.271342976842686,9.7
88,8.233401036581942,9.7
89,8.38516879762494,9.7
90,9.162978572970216,9.7
91,8.802530140493142,9.7
92,9.321644868606079,9.7
93,8.992239841796868,9.7
94,8.726646259971647,9.7
95,8.233401036581945,9.7
96,8.508480103472358,9.7
97,8.650762379450159,9.7
98,8.764588200232396,9.7
99,9.030181782057623,9.7
100,9.030181782057612,9.7
101,8.878414021014624,9.7
102,8.49899461840717,9.7
103,8.766312833880608,9.7
104,8.271342976842686,9.7
105,8.081633275538953,9.7
106,8.461052678146427,9.7
107,8.764588200232396,9.7
108,9.068123722318367,9.7
109,9.44754312492583,9.7
110,-5.662536833264114,9.7
111,8.157517156060454,9.7
112,8.11957521579972,9.7
113,8.845645981698539,9.7
114,8.61282043918941,9.7
115,9.181949543100606,9.7
116,9.400978016424009,9.7
117,8.802530140493136,9.7
118,8.233401036581942,9.7
119,8.195459096321198,9.7
120,8.195459096321198,9.7
121,8.11957521579971,9.7
122,8.688704319710892,9.7
123,9.181949543100602,9.7
124,8.84047208075388,9.7
125,8.38516879762494,9.7
126,8.081633275538959,9.7
127,8.195459096321198,9.7
128,8.347226857364184,9.7
129,8.612820439189404,9.7
130,8.612820439189404,9.7
